0,0,16.1
0,0,16.1
0,0,16.1
-1,7,16.1
2,4,16.1
0,1,16.1
-3,-3,16.1
0,-7,16.1
-2,0,16.1
0,0,16.1
0,1,16.1
0,-1,16.1
1,1,16.1
0,0,16.1
0,4,16.1
-2,1,16.1
1,-6,16.1
-1,1,16.1
1,-1,16.1
0,-1,16.1
-1,1,16.1
1,0,16.1
0,1,16.1
0,1,16.1
-3,-3,16.1
1,-2,16.1
-1,2,16.1
0,-1,16.1
0,0,16.1
0,0,16.1
2,1,16.1
-2,4,16.1
1,-4,16.1
0,1,16.1
-1,1,16.1
1,-1,16.1
-1,-1,16.1
0,1,16.1
-1,0,16.1
0,1,16.1
1,-1,16.1
-1,3,16.1
1,-2,16.1
-1,-2,16.1
1,0,16.1
0,1,16.1
1,0,16.1
0,0,16.1
0,1,16.1
0,0,16.1
0,0,16.1
-1,2,16.1
0,-2,16.1
-1,-1,16.1
0,1,16.1
2,-1,16.1
0,3,16.1
0,0,16.1
0,-1,16.1
0,-1,16.1
2,-1,16.1
-2,2,16.1
0,0,16.1
0,-4,16.1
-1,2,16.1
2,-2,16.1
-3,5,16.1
1,-6,16.1
0,3,16.1
-1,0,16.1
2,-1,16.1
-2,2,16.1
1,1,16.1
0,-1,16.1
-1,2,16.1
2,-3,16.1
-1,2,16.1
1,-2,16.1
-1,1,16.1
3,-2,16.1
-1,3,16.1
0,-1,16.1
0,-1,16.1
2,0,16.1
0,2,16.1
-1,1,16.1
1,-1,16.1
1,1,16.1
1,0,16.1
0,0,16.1
0,-1,16.1
0,1,16.1
2,-1,16.1
0,-1,16.1
1,-1,16.1
-1,1,16.1
3,-1,16.1
0,2,16.1
1,-1,16.1
1,-1,16.1
-1,2,16.1
1,0,16.1
0,-1,16.1
1,0,16.1
-1,1,16.1
2,-1,16.1
0,-1,16.1
-1,1,16.1
0,0,16.1
1,-1,16.1
0,0,16.1
-1,1,16.1
1,-1,16.1
-1,0,16.1
-1,1,16.1
1,-3,16.1
-1,1,16.1
-2,-1,16.1
-1,0,16.1
1,-1,16.1
-1,-1,16.1
-2,0,16.1
0,0,16.1
0,0,16.1
1,-2,16.1
-1,2,16.1
2,-1,16.1
0,-1,16.1
1,0,16.1
-1,2,16.1
3,-2,16.1
1,1,16.1
-1,2,16.1
1,0,16.1
1,-1,16.1
0,2,16.1
-1,1,16.1
2,0,16.1
0,1,16.1
-1,2,16.1
0,1,16.1
1,-2,16.1
0,0,16.1
-1,1,16.1
1,-2,16.1
0,1,16.1
-2,-1,16.1
-2,0,16.1
0,-1,16.1
-1,0,16.1
-1,-2,16.1
-1,1,16.1
1,-1,16.1
-1,0,16.1
-1,-1,16.1
-1,0,16.1
-1,-1,16.1
-1,0,16.1
-1,2,16.1
0,-1,16.1
0,-2,16.1
1,0,16.1
-1,1,16.1
1,-2,16.1
-1,1,16.1
0,0,16.1
0,1,16.1
1,-1,16.1
0,1,16.1
-1,1,16.1
0,0,16.1
1,-2,16.1
0,1,16.1
-1,0,16.1
1,-1,16.1
0,0,16.1
-1,0,16.1
-1,-1,16.1
1,0,16.1
-2,-1,16.1
0,-1,16.1
-1,2,16.1
0,-2,16.1
-1,-1,16.1
-2,2,16.1
-1,0,16.1
0,-2,16.1
-1,1,16.1
-1,1,16.1
-1,-1,16.1
0,0,16.1
0,2,16.1
-1,1,16.1
1,-1,16.1
1,1,16.1
0,1,16.1
1,0,16.1
0,0,16.1
2,1,16.1
0,2,16.1
1,-1,16.1
0,1,16.1
2,0,16.1
0,1,16.1
1,-1,16.1
2,0,16.1
0,2,16.1
1,0,16.1
0,0,16.1
2,1,16.1
0,2,16.1
1,-1,16.1
0,1,16.1
0,0,16.1
0,0,16.1
